symbol,type,direction,strategy,entry_date,exit_date,entry_price,exit_price,pnl_pct,bars_held,size,exit_reason,daily_z,h1_z,h1_atr,vol_percentile,session,hour_utc
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-08-01 14:00:00+01:00,2025-08-07 20:00:00+01:00,1.327122449874878,1.3443208932876587,0.012959198613814605,101,1.0,target,-2.1588592159245215,2.147279227869147,0.004125165342020127,100.0,NY,14
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-09-17 00:00:00+01:00,2025-09-18 06:00:00+01:00,1.3652995824813845,1.35963773727417,0.004146961794952263,30,1.0,target,2.2651592837893957,0.6547802456431762,0.0012869719347246957,60.0,OFF,0
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-09-26 00:00:00+01:00,2025-09-29 03:00:00+01:00,1.3336000442504885,1.3430390357971191,0.007077827859503072,26,1.0,target,-2.269731119073239,-0.9680172444727531,0.002327192285866295,55.00000000000001,OFF,0
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-10-30 00:00:00+00:00,2025-10-30 12:00:00+00:00,1.3204981088638306,1.313680648803711,-0.005162794262526766,12,1.0,stop,-2.48532155415653,-0.3595110894308324,0.002992622406691252,80.0,OFF,0
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-10-30 13:00:00+00:00,2025-10-31 12:00:00+00:00,1.3156682252883911,1.3105987310409546,-0.0038531706930334227,23,1.0,stop,-2.48532155415653,-1.734436461242136,0.0025356260458665666,45.0,NY,13
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-10-31 13:00:00+00:00,2025-11-04 08:00:00+00:00,1.3116130828857422,1.3092432022094729,-0.001806844340905187,41,1.0,stop,-2.4008020954402847,-2.0041296794066676,0.0014019139324046423,50.0,NY,13
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2025-11-05 00:00:00+00:00,2025-11-06 08:00:00+00:00,1.3019477128982544,1.3085922002792358,0.005103497871039852,32,1.0,target,-2.4550066002149347,-0.9741335245227994,0.001292567002366953,35.0,OFF,0
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-12-04 00:00:00+00:00,2025-12-04 11:00:00+00:00,1.3339380025863647,1.336094617843628,-0.001616728253548317,11,1.0,stop,2.702642361976614,0.7246019135558853,0.001061742102954416,25.0,OFF,0
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-12-04 12:00:00+00:00,2025-12-04 14:00:00+00:00,1.335024356842041,1.3370413780212402,-0.001510849722600133,2,1.0,stop,2.702642361976614,0.7873738819820699,0.0009609135921155666,40.0,OFF,12
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-12-04 15:00:00+00:00,2025-12-08 15:00:00+00:00,1.3373453617095947,1.331256628036499,0.004552850630380303,47,1.0,target,2.702642361976614,2.3806378926943093,0.0014785690303299227,100.0,NY,15
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2025-12-24 00:00:00+00:00,2025-12-30 20:00:00+00:00,1.3514974117279053,1.34623920917511,0.0038906493694815993,102,1.0,target,2.0778901464979063,1.2005314804772798,0.0012840971880776037,70.0,OFF,0
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2026-01-26 00:00:00+00:00,2026-01-26 15:00:00+00:00,1.3667737245559692,1.3708207607269287,-0.002961014027595719,15,1.0,stop,3.193563334274451,1.7534634818936643,0.001896298392166454,70.0,OFF,0
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2026-01-26 16:00:00+00:00,2026-01-27 12:00:00+00:00,1.3697690963745115,1.3740605115890503,-0.0031329479004142107,20,1.0,stop,3.193563334274451,1.8404380008367338,0.0017652631992527371,45.0,NY,16
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2026-01-27 13:00:00+00:00,2026-01-27 14:00:00+00:00,1.3735697269439695,1.3771259784698486,-0.0025890578804407464,1,1.0,stop,2.613893614283584,2.3378072672672228,0.0016809918946533798,80.0,NY,13
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2026-01-27 15:00:00+00:00,2026-01-27 17:00:00+00:00,1.3752131462097168,1.378872990608215,-0.00266129247570485,2,1.0,stop,2.613893614283584,1.8502022193294434,0.0023177264899449912,100.0,NY,15
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2026-01-27 18:00:00+00:00,2026-01-27 20:00:00+00:00,1.3779228925704956,1.3837765455245972,-0.004248171639838029,2,1.0,stop,2.613893614283584,1.5962699577152328,0.0025388183881339464,95.0,OFF,18
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2026-01-27 21:00:00+00:00,2026-01-30 17:00:00+00:00,1.3850032091140747,1.3708394765853882,0.010226497986056246,68,1.0,target,2.613893614283584,2.074110598176393,0.003459914357926616,100.0,OFF,21
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2026-03-02 00:00:00+00:00,2026-03-02 06:00:00+00:00,1.3430570363998413,1.338186502456665,-0.003626453539331492,6,1.0,stop,-2.0266071264943295,-2.248120690818936,0.0027501467021267298,100.0,OFF,0
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2026-03-02 07:00:00+00:00,2026-03-03 08:00:00+00:00,1.336094617843628,1.3301587104797363,-0.004442729792199732,25,1.0,stop,-2.0266071264943295,-2.719894418558944,0.002802199916083862,90.0,LONDON,7
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2026-03-04 00:00:00+00:00,2026-03-10 07:00:00+00:00,1.333048939704895,1.3477997779846191,0.011065488925702608,102,1.0,target,-2.0593348364949566,0.044655018434304354,0.003022648614858227,60.0,OFF,0
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2026-03-31 00:00:00+01:00,2026-03-31 13:00:00+01:00,1.3171048164367676,1.3238195180892944,0.005098076909848746,13,1.0,target,-2.4357563816591843,-1.2222479923218046,0.001591519317914455,40.0,OFF,0
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2026-03-31 14:00:00+01:00,2026-03-31 15:00:00+01:00,1.325941562652588,1.318993330001831,-0.005240225396401842,1,1.0,stop,-2.4357563816591843,2.6263628286785274,0.0022376619831072707,100.0,NY,14
GBPUSD,DAILY_SWING_LONG,LONG,SWING,2026-03-31 16:00:00+01:00,2026-04-01 12:00:00+01:00,1.318389892578125,1.3321982622146606,0.010473661633989955,20,1.0,target,-2.4357563816591843,-0.9607456042579203,0.0032511576088498214,100.0,NY,16
GBPUSD,DAILY_SWING_SHORT,SHORT,SWING,2026-04-15 00:00:00+01:00,2026-04-17 01:00:00+01:00,1.3575206995010376,1.352073073387146,0.004012923055901762,49,1.0,target,2.1205767512646116,0.768075534508401,0.0013247640428126683,50.0,OFF,0
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2023-07-20 00:00:00+01:00,2023-07-20 07:00:00+01:00,0.8660200238227844,0.8681300282478333,-0.002436438381337708,7,0.8,stop,2.280529777612652,-0.29411267533301844,0.0013005641995534525,20.0,OFF,0
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2023-07-20 08:00:00+01:00,2023-07-20 12:00:00+01:00,0.8679100275039673,0.8692899942398071,-0.0015899882385372439,4,0.8,stop,2.280529777612652,0.9546616791770145,0.000855441390533181,15.0,LONDON,8
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2023-07-20 13:00:00+01:00,2023-07-21 07:00:00+01:00,0.8687700033187866,0.8641899824142456,0.005271845122466115,18,0.8,target,2.280529777612652,1.5642650351955114,0.0011061664970350373,50.0,NY,13
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2023-09-19 00:00:00+01:00,2023-09-20 07:00:00+01:00,0.8633999824523926,0.864579975605011,-0.0013666819279597013,31,0.8,stop,2.054763049041123,1.3763169504045258,0.0005500457172039638,30.0,OFF,0
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2023-09-22 00:00:00+01:00,2023-09-22 13:00:00+01:00,0.867169976234436,0.8693100214004517,-0.00246784970036494,13,0.8,stop,2.434670500901642,0.5685770215415984,0.0013230096421222475,40.0,OFF,0
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2023-09-22 14:00:00+01:00,2023-09-26 12:00:00+01:00,0.8686400055885315,0.870419979095459,-0.002049149815200488,45,0.8,stop,2.434670500901642,1.2368654121003855,0.0011158527882206332,60.0,NY,14
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2023-10-20 00:00:00+01:00,2023-10-24 09:00:00+01:00,0.8723000288009644,0.8683800101280212,0.0044938880471337905,56,0.8,target,2.4016173378196326,1.745993738301146,0.0007588663803748244,65.0,OFF,0
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2023-11-20 00:00:00+00:00,2023-11-21 15:00:00+00:00,0.8755099773406982,0.8721399903297424,0.0038491703100767805,39,0.8,target,2.0033539179086644,0.6976291286332192,0.0007708320871900563,30.0,OFF,0
EURGBP,DAILY_SWING_LONG,LONG,SWING,2023-11-30 00:00:00+00:00,2023-11-30 07:00:00+00:00,0.8645300269126892,0.8626899719238281,-0.0021283875997136596,7,0.8,stop,-2.0170448643696344,-0.3724341443928186,0.0007236953206426046,55.00000000000001,OFF,0
EURGBP,DAILY_SWING_LONG,LONG,SWING,2023-11-30 08:00:00+00:00,2023-12-01 08:00:00+00:00,0.8624500036239624,0.8606299757957458,-0.002110299519472325,24,0.8,stop,-2.0170448643696344,-2.720896626148094,0.0007068918670566894,50.0,LONDON,8
EURGBP,DAILY_SWING_LONG,LONG,SWING,2023-12-01 09:00:00+00:00,2023-12-01 15:00:00+00:00,0.860230028629303,0.8576300144195557,-0.0030224639029286116,6,0.8,stop,-2.1824032816208936,-2.656485212485889,0.0009230379842476827,30.0,LONDON,9
EURGBP,DAILY_SWING_LONG,LONG,SWING,2023-12-01 16:00:00+00:00,2023-12-08 18:00:00+00:00,0.8578000068664551,0.8570200204849243,-0.0009092869844802792,121,0.8,timeout,-2.1824032816208936,-2.191113411455373,0.001480637915618746,100.0,NY,16
EURGBP,DAILY_SWING_LONG,LONG,SWING,2024-03-11 00:00:00+00:00,2024-03-12 12:00:00+00:00,0.8510900139808655,0.8550099730491638,0.0046058102009248455,36,0.8,target,-2.155439324817359,-0.6809187589528991,0.000941081969450828,55.00000000000001,OFF,0
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2024-03-22 00:00:00+00:00,2024-03-22 09:00:00+00:00,0.8572999835014343,0.8592699766159058,-0.0022979040620361092,9,0.8,stop,2.193970994332678,0.5052116081362974,0.001036347509869673,40.0,OFF,0
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2024-03-22 10:00:00+00:00,2024-03-28 11:00:00+00:00,0.859529972076416,0.8550099730491638,0.005258686926685029,96,0.8,target,2.193970994332678,2.4998889230999746,0.001082832547716521,55.00000000000001,LONDON,10
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2024-04-22 00:00:00+01:00,2024-04-22 10:00:00+01:00,0.8611400127410889,0.8627600073814392,-0.001881220958707688,10,0.8,stop,2.71174264927485,1.3090222852167632,0.0008588635274496265,65.0,OFF,0
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2024-04-22 11:00:00+01:00,2024-04-23 12:00:00+01:00,0.864109992980957,0.8607699871063232,0.0038652554672023044,25,0.8,target,2.71174264927485,2.5315536496953372,0.0006408975055453297,30.0,LONDON,11
EURGBP,DAILY_SWING_SHORT,SHORT,SWING,2024-04-23 13:00:00+01:00,2024-04-25 09:00:00+01:00,0.8611999750137329,0.8565899729728699,0.005352998344884444,44,0.8,target,2.6527165583312575,-2.1601216965293983,0.0010457362718240815,100.0,NY,13
EURGBP,DAILY_SWING_LONG,LONG,SWING,2024-05-23 00:00:00+01:00,2024-05-29 09:00:00+01:00,0.8509899973869324,0.849560022354126,-0.0016803664404955495,104,0.8,stop,-2.146737034814792,-0.5485818831874575,0.0008850031705146539,15.0,OFF,0
EURGBP,DAILY_SWING_LONG,LONG,SWING,2024-06-12 00:00:00+01:00,2024-06-13 19:00:00+01:00,0.842989981174469,0.8413299918174744,-0.0019691685477470342,43,0.8,stop,-2.352552939963734,-0.6056539232409586,0.0010150311366962537,35.0,OFF,0
EURGBP,DAILY_SWING_LONG,LONG,SWING,2024-06-14 00:00:00+01:00,2024-06-14 09:00:00+01:00,0.8418800234794617,0.8404300212860107,-0.0017223382821914667,9,0.8,stop,-2.2128785053712767,-0.9233642916758137,0.0007002309538027842,65.0,OFF,0
EURGBP,DAILY_SWING_LONG,LONG,SWING,2024-06-14 10:00:00+01:00,2024-06-14 19:00:00+01:00,0.8410800099372864,0.8436999917030334,0.0031150208479481336,9,0.8,target,-2.2128785053712767,-1.0440188630815035,0.0006498421499451719,45.0,LONDON,10
