symbol,type,direction,strategy,entry_date,exit_date,entry_price,exit_price,pnl_pct,bars_held,size,exit_reason,daily_z,h1_z,h1_atr,vol_percentile,session,hour_utc
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-09-25 10:00:00+00:00,2025-09-25 13:00:00+00:00,2.038495,2.04077,0.0011160194162850665,8,0.6,target,-0.867525211686262,-2.03639790962758,0.0008967507668710799,65.0,LONDON,10
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-09-26 07:00:00+00:00,2025-09-26 09:15:00+00:00,2.044335,2.04569,-0.0006628072209301398,5,0.6,stop,-1.0375088505770051,2.4709489456920255,0.0008324916263844195,55.00000000000001,LONDON,7
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-09-26 15:00:00+00:00,2025-09-29 04:00:00+00:00,2.048265,2.045515,0.001342599712439459,8,0.6,target,-1.0375088505770051,2.4381874531787178,0.000906382372228293,60.0,NY,15
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-09-29 17:00:00+00:00,2025-09-30 08:00:00+00:00,2.04231,2.034725,-0.0037139317733351817,4,0.6,stop,-0.24605122593399317,-2.6152987729435253,0.0010264753161514765,85.0,NY,17
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-09-30 08:15:00+00:00,2025-10-02 09:00:00+00:00,2.033975,2.040195,0.003058051352647076,11,0.6,target,-0.6756977795165668,-2.568579933327897,0.0022826573428521737,100.0,LONDON,8
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-10-08 14:00:00+00:00,2025-10-09 02:00:00+00:00,2.04103,2.033605,0.003637869115103656,4,0.6,target,-0.445319980703154,2.248240186172791,0.0013694487153762267,40.0,NY,14
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-10-13 13:00:00+00:00,2025-10-14 13:30:00+00:00,2.047925,2.05886,-0.005339551008948041,10,0.6,stop,1.769640756872263,2.576916511601885,0.007286938599134881,100.0,NY,13
GBPAUD,M15_SCALP_LONG,LONG,M15_SCALP,2025-10-15 09:00:00+00:00,2025-10-15 09:15:00+00:00,2.046765,2.04828,0.0007401924500369768,1,0.6,target,1.4716351300198387,-2.4337539645847355,0.00038198329128469533,50.0,LONDON,9
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-10-15 14:15:00+00:00,2025-10-15 15:15:00+00:00,2.05175,2.054145,-0.001167296210551931,4,0.6,stop,1.4716351300198387,2.031537897846135,0.000715528679367165,95.0,NY,14
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-10-15 15:30:00+00:00,2025-10-15 17:00:00+00:00,2.056325,2.0611050000000004,-0.002324535275309218,6,0.6,stop,1.4716351300198387,2.9387276036045367,0.0009719691231170534,100.0,NY,15
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-10-16 13:00:00+00:00,2025-10-16 16:15:00+00:00,2.06834,2.06848,-6.768713074254184e-05,13,0.6,timeout,2.2275218711339244,2.101629023949084,0.00153629635986827,40.0,NY,13
GBPAUD,M15_SCALP_SHORT,SHORT,M15_SCALP,2025-10-16 16:30:00+00:00,2025-10-16 18:00:00+00:00,2.0715250000000003,2.07464,-0.0015037231025451087,6,0.6,stop,2.2275218711339244,2.4812857604470713,0.001357343446446988,50.0,NY,16
